0.000000 0.000000 0.000000 -0.000000 -0.000000 20.000000
1.000000 0.000000 42.479208 56.138481 43.883240 22.498594
2.000000 0.000000 39.125396 69.520178 38.145310 24.987820
3.000000 0.000000 33.205955 30.749481 32.660611 27.457855
4.000000 0.000000 31.028216 37.999351 30.807796 29.898951
5.000000 0.000000 26.779909 47.797393 28.131240 32.301473
6.000000 0.000000 25.162245 51.180229 23.973863 34.655940
7.000000 0.000000 23.298124 57.475469 24.950966 36.953061
8.000000 0.000000 23.764877 35.890762 19.821216 39.183768
9.000000 0.000000 18.098602 64.758031 22.535632 41.339260
10.000000 0.000000 20.741789 32.853963 17.505800 43.411028
11.000000 0.000000 17.820975 43.660938 17.839034 45.390897
12.000000 0.000000 15.987347 48.051648 16.469049 47.271053
13.000000 0.000000 14.996481 35.971331 16.141370 49.044076
14.000000 0.000000 14.571896 83.994951 14.425962 50.702969
15.000000 0.000000 14.312852 13.758683 14.316449 52.241184
16.000000 0.000000 13.035530 29.786765 12.193263 53.652652
17.000000 0.000000 11.928806 41.578022 12.921149 54.931801
18.000000 0.000000 11.969138 50.491812 12.511583 56.073584
19.000000 0.000000 12.257258 27.686397 10.748162 57.073494
20.000000 0.000000 10.080248 35.679047 10.904891 57.927585
21.000000 0.000000 10.493520 23.339292 10.148589 58.632486
22.000000 0.000000 10.604039 39.621231 10.180642 59.185417
23.000000 0.000000 9.493096 50.753767 10.429659 59.584193
24.000000 13.868010 9.160401 18.760632 9.300880 59.827242
25.000000 0.000000 8.964204 39.682468 8.563903 59.913605
26.000000 15.060969 9.319043 26.002715 8.826806 59.842940
27.000000 17.773944 7.861109 47.090289 8.570691 59.615526
28.000000 34.831638 9.197907 7.712345 8.318123 59.232262
29.000000 35.777817 8.769805 5.761203 9.066149 58.694659
30.000000 80.479950 8.744558 14.625793 9.137105 58.004839
31.000000 58.514712 9.967093 23.436398 8.798019 57.165525
32.000000 95.431851 8.992052 14.397961 10.722612 56.180028
33.000000 89.444478 11.188824 9.735552 10.161119 55.052239
34.000000 173.063793 10.493565 7.343346 10.675635 53.786609
35.000000 118.041905 12.543288 8.946583 12.542773 52.388131
36.000000 229.361258 13.377417 25.129319 12.559515 50.862325
37.000000 159.863503 15.648391 2.720031 17.410346 49.215213
38.000000 203.724984 18.987151 12.004527 17.271611 47.453295
39.000000 224.326064 20.707575 18.461998 22.267998 45.583525
40.000000 262.557707 24.229791 10.749747 24.327684 43.613282
41.000000 258.664029 29.398950 6.605624 28.688424 41.550342
42.000000 394.755735 32.876096 6.668150 34.442496 39.402845
43.000000 266.497591 41.438792 8.036365 41.482963 37.179267
44.000000 422.615193 52.803667 6.429104 49.538938 34.888384
45.000000 393.842834 62.388402 2.182125 63.399096 32.539237
46.000000 489.316665 72.116251 11.874596 74.901318 30.141097
47.000000 485.397134 84.172483 2.393609 79.761837 27.703427
48.000000 462.519817 86.425691 8.410276 96.014020 25.235849
49.000000 573.215962 111.725013 8.549494 103.934153 22.748101
50.000000 451.278949 115.545809 7.244585 119.880556 20.250000
51.000000 420.889817 136.263602 68.101687 138.195405 17.751406
52.000000 417.772905 184.256054 141.037551 170.279293 15.262180
53.000000 346.760401 222.806988 196.792897 228.081541 12.792145
54.000000 337.356267 300.133208 378.581203 300.855230 10.351049
55.000000 471.383767 447.656027 483.939767 449.545490 7.948527
56.000000 934.900716 802.865269 772.762042 809.825641 5.594060
57.000000 2007.393099 1543.204019 1154.014405 1557.957630 3.296939
58.000000 5384.956304 6317.335392 4292.660083 6200.746423 1.066232
59.000000 122298.118495 -10146.037274 126127.796661 -10303.661674 -1.089260
60.000000 556211.183349 -8663.164454 556459.111528 -8524.014310 -3.161028
61.000000 1063960.688356 -12395.387191 1064036.220254 -12502.875485 -5.140897
62.000000 1610198.879483 -15020.596876 1610248.624195 -14971.079813 -7.021053
63.000000 2160807.408939 -16823.019026 2160855.267081 -16818.366516 -8.794076
64.000000 2711138.729485 -18409.135534 2711178.129191 -18414.286421 -10.452969
65.000000 3247882.839467 -19567.200560 3247918.807438 -19556.079104 -11.991184
66.000000 3757489.439010 -20162.288492 3757497.250473 -20150.630287 -13.402652
67.000000 4226661.912951 -20795.268796 4226675.150742 -20781.718813 -14.681801
68.000000 4661137.946806 -22762.191721 4661167.190936 -22763.049952 -15.823584
69.000000 5050651.549645 -22637.166546 5050656.856751 -22628.517330 -16.823494
70.000000 5392919.903759 -22396.235593 5392937.362914 -22390.353727 -17.677585
71.000000 5684089.408095 -22305.569691 5684098.719966 -22335.241372 -18.382486
72.000000 5914670.161873 -22477.601370 5914670.161873 -22458.024600 -18.935417
73.000000 6089963.898609 -22533.641053 6089969.987706 -22532.424143 -19.334193
74.000000 6209313.719769 -23151.521422 6209313.719769 -23148.704228 -19.577242
75.000000 6268447.861426 -23842.262907 6268451.274708 -23837.147963 -19.663605
76.000000 6268480.304181 -24502.822139 6268480.304181 -24512.941914 -19.592940
77.000000 6207277.887219 -26185.017075 6207279.894295 -26202.902976 -19.365526
78.000000 6088558.652844 -27821.974834 6088565.803052 -27784.884960 -18.982262
79.000000 5909409.294232 -29264.948958 5909432.895991 -29294.667184 -18.444659
80.000000 5667908.104274 -30521.545413 5667962.210321 -30493.835253 -17.754839
81.000000 5372081.677619 -32283.947286 5372144.781550 -32324.348534 -16.915525
82.000000 5020442.758841 -34821.728747 5020576.070663 -34768.235636 -15.930028
83.000000 4613570.116141 -37907.445574 4613784.255180 -37980.401728 -14.802239
84.000000 4156588.217590 -41996.100720 4156950.672964 -41916.382832 -13.536609
